[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:408 [00000279BF1AB060]CSpxAudioStreamSession::SetFormat: Now ProcessingAudio ...
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxReadWriteRingBuffer' as '956428994'
[347361]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3243 CSpxAudioStreamSession::InformAdapterSetFormatStarting
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxUspRecoEngineAdapterRetry' as '806006714'
[439740]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1071 *** CSpxAudioStreamSession::StartRecognitionAsync kicked-off THREAD stopped ***
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1031122Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter_retry.cpp:22 CSpxUspRecoEngineAdapterRetry::InitDelegatePtr
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 3200, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:49 CSpxUspRecoEngineAdapter::CSpxUspRecoEngineAdapter
[437530]: 936ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:193 CSpxHandleTable::StopTracking(h) h=0x00000279BF06CC70
[437530]: 936ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:208 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x00000279BF06CC70, p=0x00000279BF06CC70, tot=0
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:50 CSpxUspRecoEngineAdapter::CSpxUspRecoEngineAdapter: this=0x00000279BEF246E0
